playerID,yearID,R,AB,H,HR,RBI,BB,SO,BA,OBP,SLG,OPS
adcocjo01,1955,40.0,489.3333333333333,142.33333333333334,18.0,73.0,36.333333333333336,59.333333333333336,0.2901745134965474,0.34002388966615565,0.4776199443996054,0.8176438340657611
adcocjo01,1956,76.0,459.3333333333333,132.66666666666666,18.666666666666668,70.66666666666667,39.0,61.333333333333336,0.28554488386691773,0.34589515446019786,0.480430790960452,0.8263259454206499
adcocjo01,1957,31.0,414.0,120.66666666666667,25.333333333333332,78.33333333333333,35.666666666666664,62.666666666666664,0.287545929189101,0.34690797273995505,0.5285554331864905,0.8754634059264453
adcocjo01,1958,40.0,317.0,89.33333333333333,21.666666666666668,62.0,27.666666666666668,60.333333333333336,0.2805730424267405,0.34219399343432416,0.5354453853396005,0.8776393787739246
adcocjo01,1959,53.0,327.6666666666667,93.33333333333333,23.0,65.0,24.333333333333332,66.66666666666667,0.2842767461304443,0.3350251817923889,0.5479453853396005,0.8829705671319893
adcocjo01,1960,55.0,311.0,88.66666666666667,18.666666666666668,56.0,24.333333333333332,63.666666666666664,0.28472018254457027,0.33567291611027833,0.5271911072686216,0.8628640233789001
adcocjo01,1961,77.0,412.6666666666667,119.66666666666667,23.0,73.66666666666667,33.0,75.33333333333333,0.2882481925235325,0.33678389952214677,0.513634488448845,0.8504183879709917
adcocjo01,1962,48.0,493.3333333333333,143.66666666666666,28.333333333333332,91.66666666666667,45.666666666666664,85.66666666666667,0.2914806954891316,0.34898293890735327,0.5139236343563182,0.8629065732636715
adcocjo01,1963,28.0,489.0,136.66666666666666,29.666666666666668,92.33333333333333,51.666666666666664,90.33333333333333,0.27681490665960923,0.3467221901826257,0.5045037665383344,0.85122595672096
adcocjo01,1964,39.0,412.0,109.33333333333333,25.666666666666668,78.33333333333333,46.333333333333336,79.33333333333333,0.26122091418505683,0.3352681742758261,0.4780019997538821,0.8132701740297081
adcocjo01,1965,30.0,346.6666666666667,88.66666666666667,21.0,63.666666666666664,42.666666666666664,68.33333333333333,0.2555749321666345,0.33467058391438026,0.4674327992016,0.8021033831159804
adcocjo01,1966,33.0,332.6666666666667,84.33333333333333,16.0,53.333333333333336,38.333333333333336,62.666666666666664,0.253110211383591,0.32889098670546507,0.4323502225057914,0.7612412092112565
addisbo01,1952,38.0,199.0,55.0,1.0,24.0,9.0,10.0,0.27638190954773867,0.3076923076923077,0.32663316582914576,0.6343254735214534
addybo01,1873,49.0,118.0,32.0,0.0,13.0,4.0,0.0,0.2711864406779661,0.29508196721311475,0.3220338983050847,0.6171158655181994
addybo01,1874,25.0,160.5,51.0,0.5,29.5,3.5,0.0,0.3080070134424313,0.3247254496259748,0.3654504466894882,0.6901758963154629
